,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49,dominant_topic
Just for me,0.07121105492115021,0.0,0.022249730303883553,0.0,0.028186460956931114,0.01440317090600729,0.0,0.012597893364727497,0.160408154129982,0.0,0.0,0.0,0.0,0.019099047407507896,0.0,0.0,0.0,0.042792290449142456,0.0,0.036279160529375076,0.0,0.0,0.02613016963005066,0.0,0.0,0.0,0.0,0.18108947575092316,0.0,0.031496115028858185,0.0,0.042525164783000946,0,0.0,0.08331291377544403,0.04293424263596535,0.01950380578637123,0.0,0.024571962654590607,0.0,0.0,0.0,0.0,0.0,0.013760659843683243,0.01685696840286255,0.01585451140999794,0.0,0.0,0.0,27
MAMMAMIA,0.017396191135048866,0.0,0.1565888226032257,0.0,0.01197541132569313,0.0,0.0,0.0,0.05149790272116661,0.0,0.0,0.0,0.0,0.04493968188762665,0.055333103984594345,0.0,0.0,0.016987569630146027,0.01144448947161436,0.04262183979153633,0.0,0.02600913681089878,0.05923693999648094,0.0,0.0,0.04134448245167732,0.04070954769849777,0.0,0.039962559938430786,0.0,0.0,0.011206485331058502,0,0.014580687507987022,0.058741990476846695,0.0,0.046752747148275375,0.0317206047475338,0.0,0.010766466148197651,0.0,0.0,0.09802865982055664,0.0,0.0,0.03242039307951927,0.0,0.013538491912186146,0.0,0.0,2
Leave The Door Open,0.0,0.010166478343307972,0.08647085726261139,0.0,0.0,0.0,0.0,0.0,0.05982710421085358,0.05136110633611679,0.0,0.0,0.013902755454182625,0.010914800688624382,0.0,0.0,0.0,0.02748267911374569,0.0,0.0,0.0,0.048583317548036575,0.03815731033682823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05266064405441284,0.0,0,0.0,0.028239252045750618,0.010038468986749649,0.0,0.0,0.1156729981303215,0.0,0.020999673753976822,0.012968217022716999,0.0,0.0,0.0,0.044054463505744934,0.22692158818244934,0.0,0.013781272806227207,0.03166905790567398,46
I GUESS I'M IN LOVE,0.0,0.020494217053055763,0.01011644396930933,0.01613686792552471,0.059933148324489594,0.0,0.0,0.0,0.06052635610103607,0.03746289759874344,0.06286442279815674,0.0,0.07508064061403275,0.024278540164232254,0.0,0.016915274783968925,0.0,0.025184981524944305,0.030894754454493523,0.0680752545595169,0.02942654862999916,0.04961744695901871,0.022911041975021362,0.01899346150457859,0.0,0.0,0.0,0.0,0.0,0.01898236945271492,0.0,0.0,0,0.0,0.025591976940631866,0.0,0.03535904362797737,0.0,0.08151379227638245,0.02989363484084606,0.0,0.0,0.0,0.015799978747963905,0.0,0.010687615722417831,0.0,0.019847430288791656,0.055848412215709686,0.0,38
Dynamite,0.0,0.0,0.18628792464733124,0.0,0.0,0.0,0.0,0.0,0.012955253943800926,0.0,0.0,0.0,0.03642946109175682,0.0,0.0,0.0,0.0,0.0156757440418005,0.0,0.01739702746272087,0.04991960898041725,0.015108339488506317,0.012623957358300686,0.0,0.0,0.0,0.03205728530883789,0.0,0.0,0.0,0.18654347956180573,0.0,0,0.0,0.03084653429687023,0.0147079573944211,0.010351513512432575,0.0,0.029482193291187286,0.11126834899187088,0.016956470906734467,0.0,0.0,0.0,0.0,0.05596093460917473,0.0,0.04101603105664253,0.03126423805952072,0.0,30
Daylight,0.02940409444272518,0.06116575375199318,0.10179515928030014,0.0,0.0,0.0,0.0,0.0,0.03141089156270027,0.07034806907176971,0.0,0.0,0.045568156987428665,0.032325971871614456,0.0,0.0,0.0,0.041043441742658615,0.0,0.022107437252998352,0.024362605065107346,0.0,0.031899407505989075,0.046231742948293686,0.0,0.04529654234647751,0.0,0.0,0.015784846618771553,0.0,0.0,0.0,0,0.0,0.10444793105125427,0.0,0.06216185539960861,0.0,0.018362585455179214,0.0,0.017030861228704453,0.0,0.0,0.029092269018292427,0.0,0.027808427810668945,0.0,0.033026520162820816,0.016482030972838402,0.0,34
Puppet,0.01676095649600029,0.0,0.0,0.0124440286308527,0.0,0.0,0.0,0.01686329022049904,0.0,0.0,0.01368536613881588,0.0,0.0,0.03883588686585426,0.0,0.0,0.0,0.031472839415073395,0.10433568805456161,0.0,0.0,0.017203502357006073,0.0,0.0,0.0,0.0,0.0,0.09045384079217911,0.0,0.058139123022556305,0.03586193174123764,0.0,0,0.0,0.020025338977575302,0.0,0.1155148521065712,0.014417454600334167,0.01948898285627365,0.05571892112493515,0.11149607598781586,0.0,0.0,0.0,0.0,0.042155902832746506,0.0,0.026197055354714394,0.05475200340151787,0.023395229130983353,36
Kiss of Life,0.0,0.016676999628543854,0.09291192144155502,0.03526347130537033,0.0,0.0,0.0,0.0,0.0,0.01904073730111122,0.0,0.0,0.0,0.0,0.01589219830930233,0.0,0.021289780735969543,0.0,0.0,0.0,0.0,0.02751546911895275,0.04409653693437576,0.0,0.0,0.0,0.0,0.0,0.0627358928322792,0.0,0.16358426213264465,0.0,0,0.0,0.0,0.0,0.02301076427102089,0.03383208438754082,0.10385888069868088,0.02823510952293873,0.0,0.0,0.02865893766283989,0.0,0.0,0.11094526946544647,0.022379940375685692,0.03021034225821495,0.0,0.0402376763522625,30
I Got A Feeling,0.0,0.1570143848657608,0.0,0.0,0.0,0.0,0.0,0.0,0.023626213893294334,0.0,0.023320727050304413,0.0,0.0,0.0,0.04521174356341362,0.0,0.0,0.028249163180589676,0.0,0.10425356775522232,0.04271673783659935,0.0,0.08245068788528442,0.0,0.0,0.0,0.0,0.0,0.10479314625263214,0.0,0.0,0.0,0,0.0430108942091465,0.0,0.024750148877501488,0.026524800807237625,0.02368343248963356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766881495714188,0.04430416226387024,0.0,1
How Will I Know,0.13348957896232605,0.04794714227318764,0.0,0.0,0.0,0.0,0.0,0.035477571189403534,0.0,0.022813456133008003,0.03568487986922264,0.013649247586727142,0.0,0.0,0.0,0.012768968939781189,0.03308551013469696,0.0,0.04462691769003868,0.09113921970129013,0.0,0.026585614308714867,0.09352555871009827,0.0,0.0,0.04574684798717499,0.03430551290512085,0.0,0.0,0.0,0.05596640706062317,0.10872115194797516,0,0.0,0.0,0.0,0.03567284718155861,0.0,0.011057902127504349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012650147080421448,0.0,0.01375817321240902,0.0,0
I Don't Wanna Talk (I Just Wanna Dance),0.0,0.0,0.12849950790405273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015172514133155346,0.0,0.0,0.0,0.029323169961571693,0.0,0.0,0.052497826516628265,0.014605902135372162,0.07745718210935593,0.0,0.01649368181824684,0.0529770702123642,0.02232467569410801,0.0,0.12208912521600723,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.03181567043066025,0.0,0.19170114398002625,0.0,0.06297875940799713,0.0,0.075017049908638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Save Your Tears,0.05681314319372177,0.07331661880016327,0.018584655597805977,0.0,0.0,0.02001015841960907,0.0,0.012823986820876598,0.0,0.038901276886463165,0.012325949966907501,0.0,0.0,0.08387685567140579,0.0,0.0,0.0,0.016120759770274162,0.0,0.10245372354984283,0.0,0.02382880635559559,0.029435845091938972,0.10147725045681,0.0,0.0,0.0,0.0,0.0,0.11303059011697769,0.07586485147476196,0.0,0,0.0,0.0,0.02308315597474575,0.026955116540193558,0.0,0.011042262427508831,0.0,0.0,0.0,0.030619625002145767,0.0,0.0,0.01783767342567444,0.011437815614044666,0.0,0.04132160171866417,0.0,29
Do It To It,0.0,0.0,0.011709282174706459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010192499496042728,0.0,0.0,0.0,0.0,0.0,0.01019289344549179,0.0,0.0,0.012979557737708092,0.15603820979595184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21997956931591034,0.01254046056419611,0.19040577113628387,0.0,0.0,0.013332906179130077,0.0,0.15439049899578094,0.0,0.0,0.0,0.0,0.0122129051014781,0.0,0.0,0.0382181778550148,0.0,33
Stunnin',0.021155687049031258,0.05378121882677078,0.028377095237374306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010679670609533787,0.0,0.0,0.019720442593097687,0.0,0.0,0.0412328727543354,0.04892513528466225,0.0,0.0,0.06496927887201309,0.13231436908245087,0.0,0.0,0.052511315792798996,0.04334554076194763,0.0,0.0,0.0,0.014174863696098328,0.010046837851405144,0,0.0,0.057687051594257355,0.0,0.13899022340774536,0.010777123272418976,0.08519981801509857,0.0,0.021597398445010185,0.0,0.0,0.059408001601696014,0.0,0.0,0.0,0.01173363532871008,0.0,0.0,36
queen of broken hearts,0.0,0.03686881065368652,0.0,0.0,0.0,0.0,0.0,0.014224027283489704,0.02464604564011097,0.024357760325074196,0.0,0.013791540637612343,0.0,0.0,0.15303729474544525,0.03444783762097359,0.0,0.032670047134160995,0.0,0.049635715782642365,0.0,0.026500850915908813,0.0,0.014426224865019321,0.0,0.04093289002776146,0.0,0.024881748482584953,0.0,0.014448175206780434,0.038696907460689545,0.0,0,0.012549505569040775,0.0,0.29507583379745483,0.014646830037236214,0.0,0.020153844729065895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024678058922290802,0.0,35
The Business,0.05300917103886604,0.1101369559764862,0.02642436884343624,0.01684890128672123,0.0,0.0,0.0,0.0,0.018987098708748817,0.0,0.0,0.01887913979589939,0.019454505294561386,0.023854795843362808,0.0,0.017767056822776794,0.0,0.06891801208257675,0.0,0.023661188781261444,0.0,0.0,0.02749483287334442,0.0,0.0,0.01907169818878174,0.01798548921942711,0.0,0.08851946145296097,0.0,0.023888036608695984,0.0,0,0.0,0.011065973900258541,0.02059187740087509,0.0,0.033806294202804565,0.01387060433626175,0.0,0.0,0.0,0.0,0.0,0.0,0.25452303886413574,0.0,0.0,0.0,0.0,45
Purple Hat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137839913368225,0.0,0.0,0.0,0.0,0.0,0.020748591050505638,0.0,0.0,0.0,0.0,0.0,0.0,0.016300778836011887,0.014149087481200695,0.0,0.0,0.0,0.0,0.0,0.013288660906255245,0.0,0.0,0.0,0.0,0,0.0,0.04055388644337654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144359052181244,0.28868454694747925,0.0,0.0,0.0,7
Somebody,0.028595179319381714,0.06453187763690948,0.021826310083270073,0.0,0.10723777860403061,0.0,0.0,0.0100106718018651,0.0,0.0,0.0,0.0,0.0,0.0,0.01049803476780653,0.0,0.015844998881220818,0.014577890746295452,0.04493071883916855,0.04269763082265854,0.0,0.0,0.026218513026833534,0.01013813354074955,0.0,0.0,0.0,0.26132339239120483,0.0,0.031699713319540024,0.0,0.0,0,0.0,0.0,0.040617477148771286,0.0,0.0,0.06047367677092552,0.0,0.0,0.0,0.0,0.0,0.0,0.043887726962566376,0.016455180943012238,0.0,0.017247486859560013,0.053520601242780685,27
Go To Town,0.024035342037677765,0.30536898970603943,0.16371488571166992,0.0,0.0,0.0,0.0,0.020399928092956543,0.01090319361537695,0.0,0.0,0.0,0.0,0.0,0.0,0.010880832560360432,0.0,0.0,0.0,0.0,0.0,0.04225016012787819,0.025014162063598633,0.026766734197735786,0.0,0.0,0.01345872599631548,0.0,0.0,0.0,0.014630679041147232,0.025493336841464043,0,0.0,0.0,0.0,0.015318281948566437,0.02057104930281639,0.02100476808845997,0.0,0.0,0.0,0.0,0.0,0.0,0.17324115335941315,0.0,0.0,0.0,0.0,1
Lose Somebody,0.049272168427705765,0.24675516784191132,0.02073657512664795,0.0,0.13374948501586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010135225020349026,0.0,0.0,0.0,0.0,0.020061761140823364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021035203710198402,0.11198843270540237,0.15236997604370117,0,0.0,0.0,0.015090546570718288,0.0,0.0,0.0,0.0,0.01383096445351839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09626138210296631,0.01989012397825718,1
BED,0.0,0.0575285442173481,0.026791658252477646,0.0,0.0,0.0,0.018000856041908264,0.0,0.0,0.0,0.0,0.0,0.08907943964004517,0.0,0.0,0.01044363621622324,0.0,0.0,0.027522923424839973,0.013571876101195812,0.0,0.021239977329969406,0.026523122563958168,0.0,0.0,0.0,0.01053927093744278,0.09790646284818649,0.0,0.0,0.023199373856186867,0.0,0,0.03528960421681404,0.1468292772769928,0.0,0.1409320831298828,0.0,0.0,0.033506233245134354,0.019340943545103073,0.0,0.06757132709026337,0.0,0.0,0.02532898634672165,0.01829226315021515,0.0,0.01977645792067051,0.0,34
Secrets,0.0,0.040746111422777176,0.24649450182914734,0.012785060331225395,0.0,0.0,0.0,0.0,0.026923343539237976,0.05851009860634804,0.0,0.0,0.0,0.0,0.023556319996714592,0.0,0.0,0.014096904546022415,0.019567415118217468,0.022208182141184807,0.02299974299967289,0.0,0.0,0.012069590389728546,0.0,0.0,0.0,0.0,0.0,0.0,0.03220847621560097,0.0,0,0.0,0.1799430400133133,0.021432336419820786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06800579279661179,0.0,0.09870744496583939,0.01154470257461071,0.010701668448746204,2
Blinding Lights,0.0,0.12304969877004623,0.04933030530810356,0.0,0.0,0.0,0.0,0.015539536252617836,0.0,0.0,0.01470531988888979,0.0,0.0,0.0,0.0,0.0,0.0,0.04119075462222099,0.0,0.0,0.0,0.028325924649834633,0.06424078345298767,0.019292576238512993,0.0,0.0,0.01388923916965723,0.0,0.0,0.03291143476963043,0.04365060478448868,0.15186922252178192,0,0.0,0.036560893058776855,0.0,0.02395820803940296,0.0,0.09534107893705368,0.04489004611968994,0.0,0.0,0.0,0.0,0.0,0.037639640271663666,0.0,0.07492069900035858,0.0,0.0,31
Good Ones,0.013315694406628609,0.4722127914428711,0.05661572515964508,0.0,0.03386624529957771,0.0,0.0,0.0,0.013441086746752262,0.013167123310267925,0.0,0.03422815352678299,0.0,0.016937730833888054,0.017797226086258888,0.0,0.011531728319823742,0.0,0.01239947509020567,0.0,0.012011568062007427,0.04639410227537155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015581275336444378,0.012537378817796707,0,0.0,0.040026284754276276,0.014312145300209522,0.0,0.0,0.01902005635201931,0.0,0.0,0.0,0.0,0.022111801430583,0.0,0.030796339735388756,0.0,0.0,0.013467098586261272,0.0,1
Stupid Feelings,0.09395628422498703,0.021923918277025223,0.0,0.0,0.02851305902004242,0.0,0.0,0.030048921704292297,0.0,0.01986912451684475,0.0,0.011541705578565598,0.0,0.0,0.0,0.05541396886110306,0.0,0.014579137787222862,0.0,0.12213800847530365,0.0,0.0,0.0,0.0,0.0,0.0,0.010470399633049965,0.03430192917585373,0.0,0.01153519842773676,0.10951337218284607,0.0,0,0.027804717421531677,0.051567766815423965,0.047404270619153976,0.041012778878211975,0.0,0.034429360181093216,0.0,0.0,0.0,0.0,0.027399811893701553,0.0,0.13838830590248108,0.0,0.0,0.0,0.0,45
Goosebumps,0.026054618880152702,0.277182012796402,0.049952998757362366,0.022007102146744728,0.0,0.0,0.0,0.0,0.0,0.0,0.020303238183259964,0.0,0.0,0.03637329861521721,0.0,0.0,0.0,0.0,0.0,0.033895570784807205,0.0,0.0,0.04832077398896217,0.0,0.0,0.027055053040385246,0.010626014322042465,0.03357159346342087,0.0,0.0,0.021268701180815697,0.0,0,0.0,0.0769885778427124,0.0,0.0,0.0,0.013726083561778069,0.0,0.138470858335495,0.0,0.01416387502104044,0.0,0.0,0.057725489139556885,0.0,0.0,0.0,0.024536028504371643,1
You for Me,0.0676899403333664,0.046975284814834595,0.019179370254278183,0.0,0.0,0.011244773864746094,0.0,0.0,0.0,0.055037833750247955,0.0,0.0,0.0,0.0,0.05628950521349907,0.0,0.0,0.02764715626835823,0.0,0.0,0.02112707495689392,0.026734713464975357,0.028827404603362083,0.02440035343170166,0.0,0.01354050263762474,0.012540404684841633,0.0,0.0,0.013995143584907055,0.08574032038450241,0.0,0,0.0,0.031000440940260887,0.0,0.0,0.0,0.06672808527946472,0.0,0.054676711559295654,0.0,0.08374391496181488,0.0,0.08377677202224731,0.07485642284154892,0.0,0.025094108656048775,0.0,0.0,30
Monster,0.18727992475032806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02758113294839859,0.0,0.0,0.027136890217661858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05835006386041641,0.0,0.0,0.0,0.0,0.1310311108827591,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2631501853466034,0.02802843414247036,0.08304806798696518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127395689487457,36
Nights Like This,0.0,0.0,0.0,0.0,0.0,0.0,0.04704051464796066,0.0,0.0,0.0,0.0,0.0,0.09579286724328995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05499791353940964,0.04996252432465553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05011880025267601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495496988296509,0.0,0.0,0.0,0.0,45
Tears For Later,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038782332092523575,0.0,0.1100384071469307,0.0,0.0,0.0,0.0,0.07729954272508621,0.0,0.04511512070894241,0.0,0.0,0.0,0.18193873763084412,0.0,0.0,0.0,0.0,0.0,0.2026023119688034,0.04445122927427292,0.0,0,0.0,0.0,0.0,0.03894400596618652,0.07766779512166977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412419468164444,0.0,29
Freedom,0.01696358621120453,0.0,0.0,0.0,0.0,0.0,0.4410087466239929,0.0,0.019947506487369537,0.0,0.0,0.0,0.015483301132917404,0.0,0.0,0.0,0.0,0.010716671124100685,0.0,0.01128704845905304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15448617935180664,0.0,0.010761293582618237,0.0,0,0.0,0.0,0.0,0.0,0.021984221413731575,0.14963698387145996,0.0,0.0,0.0,0.0,0.0,0.0,0.02881954051554203,0.0,0.028087101876735687,0.0,0.0,6
Safe With Me,0.07612893730401993,0.12723718583583832,0.010040050372481346,0.0,0.0,0.014399837702512741,0.0,0.0,0.07064716517925262,0.0,0.0,0.017112843692302704,0.01763329841196537,0.014857190661132336,0.0,0.0,0.0,0.02152237668633461,0.029238000512123108,0.0,0.0,0.0,0.14396344125270844,0.0,0.0,0.030646851286292076,0.0,0.02596336603164673,0.0,0.0,0.0,0.0,0,0.0,0.01003304123878479,0.08546055108308792,0.0,0.0,0.010660825297236443,0.0,0.0,0.0,0.0,0.0,0.0,0.13637854158878326,0.0,0.0,0.030609266832470894,0.029350880533456802,22
Funny,0.011527933180332184,0.22688055038452148,0.025296960026025772,0.0,0.04197804257273674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011001219972968102,0.019046273082494736,0.0,0.0,0.029811659827828407,0.014497471041977406,0.04139441251754761,0.020374061539769173,0.019480135291814804,0.0,0.0,0.0,0.0,0.0,0.018227048218250275,0.0,0.0,0.0,0,0.0,0.0110519053414464,0.0,0.021847238764166832,0.0,0.043984752148389816,0.0,0.0,0.0,0.0,0.0,0.0,0.09025505930185318,0.0,0.25681519508361816,0.0,0.0,47
I Don't Know Why,0.0124846575781703,0.03275775536894798,0.03712107241153717,0.0,0.0,0.02880553901195526,0.0,0.031373031437397,0.02719917893409729,0.03056810237467289,0.031758666038513184,0.0,0.021712832152843475,0.010335945524275303,0.014062615111470222,0.0,0.0,0.0441584587097168,0.0,0.09337424486875534,0.0,0.03238644450902939,0.020133504644036293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029966311529278755,0,0.029632512480020523,0.0,0.09262395650148392,0.0,0.0,0.07874470949172974,0.0,0.0,0.0,0.02975950948894024,0.0,0.0,0.10692751407623291,0.0,0.0,0.030801579356193542,0.07265964150428772,45
Off Of My Mind,0.0,0.02186976931989193,0.0,0.0,0.0,0.0,0.0,0.02112438529729843,0.0,0.011384810321033001,0.0475342683494091,0.0,0.011908394284546375,0.014663017354905605,0.0,0.01081083808094263,0.0,0.0,0.0,0.09743430465459824,0.0,0.013577657751739025,0.01604611612856388,0.0,0.0,0.0,0.0,0.0,0.0,0.02102077566087246,0.0,0.018125254660844803,0,0.0,0.0,0.021626118570566177,0.059022270143032074,0.01178892981261015,0.034248024225234985,0.0,0.0,0.0,0.0731305181980133,0.02814132161438465,0.0,0.025728752836585045,0.0,0.030724957585334778,0.02066933363676071,0.31525593996047974,49
Lonely,0.02388862706720829,0.02131657488644123,0.0,0.0,0.0,0.0,0.0,0.045049190521240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696957975625992,0.0,0.034304529428482056,0.0,0.0,0.010044707916676998,0.0,0.0,0.0,0.0,0.03500855714082718,0.028054198250174522,0.022205008193850517,0.0,0.0,0.01512720063328743,0.0,0,0.0,0.0,0.09051388502120972,0.02185925468802452,0.16313864290714264,0.042373429983854294,0.0,0.0,0.0,0.0,0.0,0.0,0.2732279598712921,0.0,0.0,0.0,0.053240321576595306,45
I'm Not Alright,0.04855523258447647,0.0,0.03279406577348709,0.010127092711627483,0.0,0.0,0.0,0.020569659769535065,0.0,0.0,0.0,0.0,0.011697230860590935,0.09283215552568436,0.0682220533490181,0.0,0.0,0.04917672649025917,0.0,0.0,0.0,0.04838351905345917,0.0,0.0,0.0,0.1178048774600029,0.0,0.07795445621013641,0.0,0.0,0.06797622889280319,0.0,0,0.025902805849909782,0.11397089064121246,0.03715381398797035,0.038601405918598175,0.0,0.01602538302540779,0.0,0.01985565945506096,0.0,0.0,0.0,0.0,0.0,0.0,0.02131258137524128,0.0,0.0,25
When The Summer Dies,0.047622837126255035,0.01623903028666973,0.18307338654994965,0.0,0.0,0.0,0.0,0.015113145112991333,0.0,0.02221640571951866,0.0,0.0,0.0,0.15669851005077362,0.0,0.0,0.0,0.0,0.0,0.017010629177093506,0.0,0.0,0.022203434258699417,0.0,0.0,0.014934653416275978,0.0,0.0,0.0,0.0,0.027556058019399643,0.016672097146511078,0,0.0,0.16435877978801727,0.12551407516002655,0.0,0.0,0.014342824928462505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02720850333571434,0.0,0.0,0.0,2
Bigger Than,0.024573732167482376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574973188340664,0.0,0.0,0.0,0.030710645020008087,0.012205538339912891,0.0,0.0,0.0,0.0,0.0,0.0,0.05722782015800476,0.024810966104269028,0.0,0,0.0,0.011294224299490452,0.0,0.1933772712945938,0.0,0.5208852291107178,0.0,0.0,0.0,0.0,0.0,0.0,0.018740100786089897,0.0,0.0,0.0,0.0,38
Nostalgic,0.015145452693104744,0.012255602516233921,0.0974026769399643,0.0,0.0,0.0,0.0,0.019421860575675964,0.010734669864177704,0.0,0.0,0.0,0.011014008894562721,0.013584969565272331,0.0,0.0,0.0,0.026000238955020905,0.19350586831569672,0.03960306942462921,0.0,0.020749114453792572,0.0,0.0,0.0,0.03567257523536682,0.0353311263024807,0.028210315853357315,0.0,0.0,0.0,0.0,0,0.034762442111968994,0.015299588441848755,0.011748746037483215,0.0,0.01058056391775608,0.015552917495369911,0.0,0.0,0.0,0.0,0.0,0.0,0.16101984679698944,0.0,0.036764346063137054,0.0,0.06956351548433304,18
Lasting Lover,0.07249850779771805,0.013684370554983616,0.03303273394703865,0.0,0.0,0.0,0.0,0.0,0.012285962700843811,0.021573498845100403,0.0,0.0,0.06974036991596222,0.07300883531570435,0.0,0.011535627767443657,0.0,0.046783387660980225,0.0,0.018818700686097145,0.0,0.017279677093029022,0.0733838751912117,0.05149790644645691,0.0,0.0,0.07499626278877258,0.0,0.0,0.0,0.08512245863676071,0.011476255021989346,0,0.0,0.0,0.07054958492517471,0.02405017614364624,0.03141770884394646,0.0934421643614769,0.0,0.0,0.0,0.011252123862504959,0.0,0.0,0.016995619982481003,0.0,0.0,0.0,0.0,38
Your Love (9PM),0.027003556489944458,0.05949287861585617,0.012892039492726326,0.018784523010253906,0.03417562320828438,0.0,0.0,0.0,0.0540340393781662,0.0141175277531147,0.0,0.0,0.0,0.010024402290582657,0.0,0.0,0.0,0.04755467176437378,0.0,0.05784225091338158,0.018375065177679062,0.0,0.3004615604877472,0.0,0.0,0.0,0.0,0.06753251701593399,0.035328108817338943,0.0,0.010132466442883015,0.0,0,0.0,0.016702014952898026,0.0,0.0,0.0,0.03465677797794342,0.0,0.0,0.0,0.0,0.0,0.0,0.013051804155111313,0.0,0.055635444819927216,0.0,0.0,22
I'll Wait,0.014059380628168583,0.0,0.06542517244815826,0.0,0.011662297882139683,0.0,0.0,0.06578529626131058,0.195269376039505,0.030520152300596237,0.0,0.0,0.0,0.18357805907726288,0.012797228991985321,0.0,0.0,0.05239025503396988,0.0,0.01561076007783413,0.0,0.03238415718078613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012549066916108131,0.0,0.0,0,0.0,0.04444097355008125,0.013072195462882519,0.06796308606863022,0.0,0.0,0.0,0.0,0.0,0.01103920303285122,0.0,0.0,0.03875233232975006,0.0,0.05995349586009979,0.0,0.0,8
